post_id,comment_id,created_at,username,text,parent_comment_id,comments,timestamp
C0DZCRxS-A3,18040300720601623,2023-11-25 11:01:07 WIB,diangriya,"['sabar', 'ada', 'mesin', 'bisa', 'siap', 'dng', 'nginden', 'keluar', 'ultah', 'moga', 'jaya']",,"sabar2 ada kalanya mesin bisa trouble meski sdh d persiapan dng baik,alhamdulilha air daerah nginden sdh keluar selamat ultah yg ke.47 semoga tambah jaya",1700884867
C0DZCRxS-A3,17910835373849852,2023-11-25 11:04:29 WIB,duwiq2805,"['ayo', 'mumpung', 'pdam', 'klampis', 'mati']",,"Ayo min....mumpujmg ukklltah,knnp pdam klampis  maþi dr paagi ya",1700885069
C0DZCRxS-A3,18045539797557483,2023-11-25 11:24:10 WIB,ddita6447,"['informasi', 'pdam', 'mati', 'mulyorejo', 'ada', 'informasi', 'mohon', 'perhati']",,Infoo pdam mati daera mulyorejoo tdk ada info lebih duluu mohon lebih d perhatikan lagii,1700886250
C0DZCRxS-A3,18033431104649047,2023-11-25 11:27:46 WIB,vls2319,"['ulang', 'pdam', 'gerak', 'cepat', 'hadap', 'kendala', 'moga', 'jaya', 'bisa', 'atas']",,Selamat ulang tahun PDAM. Terima kasih buat gercepnya saat saya menghadapi kendala. Semoga jaya terus dan selalu bisa mengatasi masalah yg terjadi 👏👏👏,1700886466
C0DZCRxS-A3,18078200005412816,2023-11-25 11:42:11 WIB,jayono_jay,"['kpd', 'pdam', 'tetangga', 'bayar', 'tagih', 'meter', 'murah', 'rumah', 'mahal', 'meter', 'tidak_punya', 'toko']",,"Saya mau tanya kpd PDAM,,tetangga saya kalau mbayar tagihan kok permeter m3 murah ,kok di rumah saya kok mahal permeternya padahal saya tidak punya toko trima kash",1700887331
C0DZCRxS-A3,18026880028747125,2023-11-25 12:14:16 WIB,aninditaputri54321gmail.com3,"['pdam', 'mati', 'kalikepiting', 'belah', 'surabaya', 'ada']",,Ini kok air PDAM mati sejak jam 9.30 di daerah kalikepiting sebelah SMKN 5 SBY.... kok ga ada wiro,1700889256
C0DZCRxS-A3,17989085900283346,2023-11-25 14:28:44 WIB,ifrinurnaimah,"['dukuh', 'menanggal', 'sekitar', 'mati', 'pdam', 'tidak_ada', 'pemberitahuan']",,Ini juga daera dukuh menanggal dan sekitarnya padam PDAMnya kok gak ada pemberitahuan siih,1700897324
C0DZCRxS-A3,17859050250061707,2023-11-25 14:52:44 WIB,yahyafaikar,"['wisma', 'menanggal', 'nyala']",,@a.paramita_s sama nih wisma menanggal belum nyala hingga skrng,1700898764
C0DZCRxS-A3,17981711432559696,2023-11-25 15:11:21 WIB,a.paramita_s,"['tidak_ada', 'informasi', 'telepon', 'normalisasi', 'lama', 'keluar', 'kecil']",,"@yahyafaikar makanya kok ngga ada informasinya, td saya sdh nelpon jam 14.15 katanya sdh normalisasi tp kok lamaa biasanya blm 1 jam ud keluar walau kecil",1700899881
C0DZCRxS-A3,18007259441129740,2023-11-25 15:30:11 WIB,a.paramita_s,"['dm', 'masalah', 'bukan', 'pd', 'alamat', 'rw', 'bisa', 'daerah', 'mohon', 'kece', 'bukan', 'persil', 'pipa', 'induk', 'tanggap', 'dna', 'tindak']",,"@pdamsuryasembada sdh by DM ya pak/bu. Permasalahan bukan pd alamat saya saja tp 1 Rw bisa jadi area kami. Jd mohon pengecekan bukan pada persil tp pada pipa induk, terima kasih  utk respon dna tindak lanjutnya 🙏🏻",1700901011
C0DZCRxS-A3,18005510432164644,2023-11-25 16:58:32 WIB,a.paramita_s,"['normalisasi', 'lama', 'cc', 'bisa', 'hubung']",,"@pdamsuryasembada bagaimana pak/bu normalisasinya lama sekali, CC tdk bisa dihubungi juga 🙏🏻",1700906312
C0DZCRxS-A3,18020399335891186,2023-11-25 19:21:37 WIB,bosha__r,"['pdam', 'mati', 'ada', 'ada', 'usaha', 'mati', 'total', 'mohon', 'pertanggungjawaban', 'telepon', 'langgan', 'layan', 'bisa', 'ada', 'perbaik']",,"Ini pdam mati dari kemarin, udah 2 hari ga ada air, saya ada usaha jg, jadi mati total, mohon pertanggungjawabannya, telepon cust service hanya bisa menyampaikan saja dr kemaren, dan ga ada perbaikan sama sekali",1700914897
C0DZCRxS-A3,18007843048944893,2023-11-25 22:41:30 WIB,yoskustiyono92,"['ultah', 'pdam', 'surabaya', 'inovasi', 'bagus', 'pdam', 'surabaya', 'deras', 'jos', 'bersih', 'tahan']",,"Slmt ultah PDAM Surabaya, inovasi bagus PDAM Surabaya airnya semakin banter jos dan jernih pertahankan trs 👌🤗",1700926890
C0DZCRxS-A3,17992700294403368,2023-11-26 07:08:14 WIB,yahyafaikar,['nyala'],,@pdamsuryasembada sudah nyala kembali per kemarin malam. Terima kasih,1700957294
C0DZCRxS-A3,18049880869522646,2023-11-26 07:16:52 WIB,a.paramita_s,"['nyala', 'malam', 'hubung', 'whatsapp', 'pdam', 'informasi', 'beda', 'cc']",,@pdamsuryasembada Alhamdulillah sdh nyala semalam. Saya sdh s hubungi by WA oleh pihak PDAM hanya infonya berbeda dgn CC terima kasih banyak 🙏🏻,1700957812
C0DZCRxS-A3,18016376278817338,2023-11-26 07:41:21 WIB,widhi_deb,[],,@pdamsuryasembada sudah kak 😢,1700959281
C0DZCRxS-A3,18003052895485235,2023-11-26 08:47:10 WIB,d.arikusuma,[],,@pdamsuryasembada sdh,1700963230
C0DZCRxS-A3,17971644239635610,2023-11-27 14:40:20 WIB,rugged.eth,"['daerah', 'menur', 'gang', 'oktober', 'sampai', 'detik', 'keluar', 'kecil', 'padat', 'mati', 'bantu', 'ada', 'langgan', 'tidak_profesional', 'tindak', 'lapor', 'ada', 'tugas', 'kunjung', 'bantu', 'urus', 'bayar', 'gerak', 'cepat', 'telat', 'hari', 'denda', 'otak']",,"Min tolong area menur gg1 sejak oktober kemarin sampai detik ini air yg keluar sangat² kecil ,apa lagi di waktu jam padat selalu tidak keluar .  Tolong dibantu min kenapa kalo pas ada trouble dari pelanggan selalu tidak profesional tindakannya . Saya sudah buat laporan tapi belum ada petugas yg visit ke -2 . Tolong dibantu ini gimana jangan kl urusan pembayaran aja gercep .. telat sehari denda ga ngotak",1701070820
C0DZCRxS-A3,18004298849278957,2023-11-29 08:32:36 WIB,duwiq2805,"['kecil', 'ada', 'klampis', 'ngasem']",,@pdamsuryasembada skrg mengecil lagi ada apa air d klampis ngasem min?,1701221556
C0ghxuKPV0b,18025638055809063,2023-12-06 18:14:28 WIB,goe2ns,"['lidah', 'wetan', 'krisis']",,Lidah wetan krisis air min,1701861268
C0ghxuKPV0b,17923995986812827,2023-12-06 19:45:17 WIB,i____a.k,"['putat', 'gede', 'sampai', 'salur', 'mati', 'mohon', 'bantu']",,"@pdamsuryasembada selamat malam, daerah Putat Gede dari tadi siang sampai sekarang saluran airnya mati. Mohon bantuannya.",1701866717
C0ghxuKPV0b,18015688108960139,2023-12-06 19:54:41 WIB,i____a.k,"['mati', 'rumah', 'belah']",,"@pdamsuryasembada semua mati min, rumah sebelah2 juga",1701867281
C0ghxuKPV0b,17842746609124192,2023-12-06 21:22:21 WIB,ardhikasuryana.journey,"['coba', 'cek', 'ada', 'genang', 'jalan', 'purimas', 'empat', 'indekos', 'timur', 'upn', 'bocor', 'pipa', 'pdam']",,Min coba d cek kembali krn terlihat ada genangan air d jln dpn purimas dan perempatan kosagrha timur upn.. sptna kebocoran pipa pdam lg..,1701872541
C0ghxuKPV0b,18000320789102330,2023-12-06 22:11:13 WIB,turmudziabdullah19,"['lidah', 'kulon', 'bocor', 'beres', 'mati', 'jawab', 'butuh', 'informasi', 'bersih', 'bersih', 'ada']",,Min lidah kulon tadi kan bocor sekarang udah beres.... Tpi airnya kok mati lagi..? Plis  jwab Min butuh info soalnya mau bersih bersih ni gc ada air,1701875473
C0ghxuKPV0b,18022319305736394,2023-12-07 04:51:38 WIB,maidhah,"['pasang', 'baru', 'survey', 'langsung', 'bayar', 'kira', 'pasang']",,"Halo mautanya, untuk pasang baru. Bulan kemarin saya sudah di survey dan langsung bayar. Kira2 untuk pemasangannya kapan ya ?",1701899498
C0ghxuKPV0b,17926171244717714,2023-12-07 08:21:32 WIB,linaasetyo,"['daerah', 'tambak', 'lab', 'mati', 'perhati', 'salur', 'pdam', 'butuh', 'bersih']",,@pdamsuryasembada  tolong wilayah tambak Laban air mati terus kenapa yah? tolong diperhatikan saluran air PDAM nya soale butuh air buat bersih-bersih,1701912092
C0ghxuKPV0b,17885529317967418,2023-12-07 13:06:41 WIB,anang_aizal_oi,"['punya', 'bayar', 'psb', 'sampai', 'pasang', 'telepon', 'adu', 'suruh', 'tunggu', 'sampai']",,"Siang min, punya saya sdh 1bln byar psb tapi kq sampai saat ini blm terpasang ya? Kpn hari tlpon ke pengaduan disuruh nunggu 1 sampai 30 hari, tapi ini sdh 30 hari lbh",1701929201
C0ghxuKPV0b,17960103092682612,2023-12-07 13:39:36 WIB,linaasetyo,"['dm', 'tidak_ada', 'tanggap', 'pusat', 'masak', 'mati', 'tambak', 'lab', 'sekitar', 'pakai', 'pompa', 'habis', 'pdam', 'pln', 'mati', 'nyala', 'sampai']",,@pdamsuryasembada udah saya DM tapi gak ada tanggapan nya dari pusat nya masak tiap hari air mati daerah tambak Laban sekitar nya.masak harus pakai Sanyo habis banyak dong yah PDAM dan PLN nya ini mulai air mati nyala bulan 7 sampai sekarang.,1701931176
C0ghxuKPV0b,18148745626306066,2023-12-07 13:56:15 WIB,anang_aizal_oi,"['nomor', 'dafatr', 'alamat', 'jalan', 'dukuh', 'kaum', 'gang', 'madya', 'telepon']",,"@pdamsuryasembada  No.pendaftaran  B20230004573 alamat jl.dukuh kauman gang madya no.41 
telpon 089666553208",1701932175
C0ghxuKPV0b,18042855370520779,2023-12-07 14:04:48 WIB,maidhah,['dm'],,@pdamsuryasembada sudah saya DM min,1701932688
C0ghxuKPV0b,17982930548343873,2023-12-07 14:07:45 WIB,linaasetyo,['oke'],,@pdamsuryasembada oke makasih,1701932865
C0ghxuKPV0b,18003740924230856,2023-12-07 14:31:39 WIB,anang_aizal_oi,"['minggu', 'informasi', 'minggu', 'pasang', 'sampai', 'jani', 'tinggal', 'janji']",,"@pdamsuryasembada iya 2 minggu yg lalu juga sdh tanya informasi, katanya  dalam satu minggu  akan dipasang min, tapi  sampai saat ini janjinya tinggal janji😢",1701934299
C0ghxuKPV0b,18236443141216884,2023-12-08 12:11:06 WIB,komariyamsq,"['mohon', 'rumah', 'pdam', 'kotor', 'kuras']",,Selamt siang pak.sy mohon si rumah sy itu air PDAM kok keruh njeh.setiap hari sy nguras,1702012266
C0ghxuKPV0b,17926548140802419,2023-12-09 12:09:32 WIB,johan_suro,"['semangat', 'tim', 'pdam']",,Semangat terus team PDAM 🔥🔥,1702098572
C0ghxuKPV0b,18019538488786811,2023-12-09 17:24:19 WIB,anang_aizal_oi,['pasang'],,@pdamsuryasembada Alhmd.llah sdh terpasang..👍👍,1702117459
C0ghxuKPV0b,18293067925146634,2023-12-10 00:50:04 WIB,andrian_farid_na,"['aju', 'psb', 'pasang', 'pdam', 'lunas', 'bayar', 'daerah', 'wonorejo', 'selatan']",,Saya udah 2 bulan pengajuan PSB tapi belum di pasang juga pdam 😢 padahal udah lunas pemhayaran wilayah wonorejo selatan,1702144204
C0ghxuKPV0b,17943134390644541,2023-12-10 08:06:46 WIB,andrian_farid_na,"['nomor', 'antri', 'silah']",,@pdamsuryasembada T20230007186 silahkan kak,1702170406
C0ghxuKPV0b,18008457575169442,2023-12-12 13:04:07 WIB,andrian_farid_na,"['cepat', 'tanggap', 'admin', 'pasang', 'senin']",,@pdamsuryasembada alhamdulilah fast respon kak admin sudah terpasang hari senin 👏,1702361047
C0KuA6lPs-M,18037469287614161,2023-11-28 07:47:23 WIB,jd.siswant,"['layan', 'publik', 'bersih', 'penuh', 'gaya', 'gaya', 'ajar']",,"Melayani publik untuk air bersih saja belum mampu sepenuhnya kok gaya gayaan Mengajar segala,. 😂😂",1701132443
C0KuA6lPs-M,17990348135249052,2023-11-28 09:51:45 WIB,fandi.in_aja,"['harga', 'pakai', 'ada', 'naik', 'harga', 'barusan', 'kos', 'bilang']",,Untuk tarif pemakaian apakah ada kenaikan harga lagi ya ? Kok barusan ibu kost bilang air nya naik terus..,1701139905
C0AxPu6vr0K,18021840328722928,2023-11-24 10:19:11 WIB,rita.ritade54,"['salut', 'perhati']",,Salut P Eri Cahyadi  perhatiannya,1700795951
C0AxPu6vr0K,18034322980632793,2023-11-24 11:08:26 WIB,alfianmalaka90,"['ulang', 'pdam', 'surya', 'sembada', 'moga', 'sukses']",,Selamat ulang tahun PDAM Surya sembada semoga tambah sukses selalu,1700798906
Cz_vzwDvOj_,18081258652405692,2023-11-24 00:18:25 WIB,nurwani_312,"['pdam', 'hebat']",,"Selamat Hari Jadi PDAM, moga terus hebat 🔥❤️",1700759905
Cz_vzwDvOj_,18039841255586081,2023-11-24 00:24:20 WIB,r.andika_mp,"['moga', 'hebat', 'jaya']",,Semoga semakin HEBAT dan Jaya 🔥❤️👏,1700760260
Cz_vzwDvOj_,18089023891378145,2023-11-24 01:26:34 WIB,rendy_crz27,"['pasang', 'pdam', 'lama']",,"Pasang PDAM lama banget min,",1700763994
Cz_vzwDvOj_,17978440391426419,2023-11-24 01:32:53 WIB,rendy_crz27,"['tidak_ada', 'bersih', 'sedih', 'akibat', 'pasang', 'kotak', 'culvert', 'sumur', 'bau', 'tidak_bisa', 'pakai', 'pasang', 'pdam', 'lama', 'tunggu', 'bayar', 'tanggal', 'november', 'mohon', 'bantu', 'cepat', 'tetangg']",,"@selenanana2023 kebetulan tmpatku gak ada air bersih sama sekali, sedih akibat pemasangan box culvert air sumur jadi berbau tidak bisa dipakai. udah pasang PDAM tp lama banget nunggunya udah udah payment tgl 14 nov. Udah 10 hari sih brrti, mohon dibantu min dipercepat, karena tiap hari kami harus minta air ketetangga.",1700764373
Cz_vzwDvOj_,17846314914090670,2023-11-24 04:08:56 WIB,kikikmaul,"['ulang', 'usaha', 'gaji', 'moga', 'sukses', 'jaya', 'layan', 'langgan']",,"Selamat ulang tahun perusahaan yang menggaji saya, semoga makin sukses dan jaya melayani pelanggan 🔥🙌❤️❤️‍🔥🥰🤗",1700773736
Cz_vzwDvOj_,18288202204146950,2023-11-24 04:10:30 WIB,wiwikindiarwati,"['ultah', 'pdam', 'surabaya', 'moga', 'sukses']",,Selamat ultah PDAM Surabaya.... Semoga sukses selalu..🙏,1700773830
Cz_vzwDvOj_,18009925553098234,2023-11-24 04:27:33 WIB,cahyokenzi,"['dirgahayu', 'pdam', 'kota', 'surabaya', 'moga', 'amanah']",,"Dirgahayu PDAM Kota SURABAYA, semoga selalu Amanah...🙏🏻🇮🇩",1700774853
Cz_vzwDvOj_,18018842965905533,2023-11-24 04:44:04 WIB,amirarista,"['moga', 'gerak', 'cepat', 'tangan', 'keluh', 'langgan']",,semoga selalu gercep menangani keluhan pelanggan,1700775844
Cz_vzwDvOj_,18046546369547084,2023-11-24 05:05:02 WIB,garin06,"['medokan', 'normal', 'kotor']",,Medokan masih belum normal ya min? Airnya masih keruh,1700777102
Cz_vzwDvOj_,17887135082959394,2023-11-24 05:47:46 WIB,rizqiamrii,"['ulang', 'pdam', 'layan', 'masyarakat']",,"Selamat ulang tahun PDAM,semoga lebih baik kedepanya dalam melayani masyarakat ❤️",1700779666
Cz_vzwDvOj_,17854687116074001,2023-11-24 05:54:20 WIB,anwarkhoirul05,"['wujud', 'sehat', 'masyarakat', 'sidosermo', 'kotor']",,'Siap mewujudkan air sehat utk masyarakat'  tapi daerah sidosermo banyu.ne buthek🤔🤔,1700780060
Cz_vzwDvOj_,18219344434254904,2023-11-24 06:21:53 WIB,dyah.maarif,"['satria', 'surya', 'sembada', 'sehat', 'sukses', 'amanah', 'konsisten']",,"Selamat Hari Jadi Satria Surya Sembada ... sehat & sukses selalu, semakin amanah semakin  konsisten 👍👍👍💝",1700781713
Cz_vzwDvOj_,17981391293359683,2023-11-24 06:24:42 WIB,prepinaja,"['wonosari', 'lor', 'kotor', 'kali', 'minggu', 'mohon', 'tindak', 'pakai', 'mesin', 'bisa', 'rusak']",,"Min, air di daerah Wonosari Lor keruh. Ini sudah beberapa kali dalam 2 Minggu. Mohon ditindak lanjuti. Klo dipakai nyuci, mesin bisa rusak.",1700781882
Cz_vzwDvOj_,17872776257959999,2023-11-24 07:07:13 WIB,mas.her1,['acara'],,Acaranya dimana min @pdamsuryasembada ?,1700784433
Cz_vzwDvOj_,17859081948026795,2023-11-24 07:24:33 WIB,zainul_muarif23,"['medokan', 'ayu', 'kotor', 'lapor', 'ada', 'tindak']",,"Air di medokan ayu masih keruh, gmn ini? Laporan juga sudah, tp tdk ada tindak lanjut dari @pdamsuryasembada .... @ericahyadi_ yo opo iki?",1700785473
Cz_vzwDvOj_,18022054963877503,2023-11-24 07:25:50 WIB,busurkoje,"['kotor', 'mojo', 'tidak_ada', 'kece', 'tindak']",,Lha wong daerah seng cidek ae yo butek...area mojo...pripun ngono iku....min...opo gk onok pengecekan n tindakan....,1700785550
Cz_vzwDvOj_,17976741779462814,2023-11-24 08:33:28 WIB,deny.eka.pratama,"['pdam', 'kota', 'surabaya']",,Selamat hari jadi utk PDAM KOTA SURABAYA ❤️,1700789608
Cz_vzwDvOj_,17960129537676956,2023-11-24 08:58:26 WIB,_riskhaelvannidiannursari,"['pdam', 'warna', 'milo', 'bau']",,"Air pdam warna Milo min airnya, bau jg airnya gmn min?",1700791106
Cz_vzwDvOj_,18328390270102568,2023-11-24 10:13:56 WIB,perumdamkotamadiun,"['ulang', 'saudara', 'limpah', 'ikut', 'moga', 'layan', 'masyarakat']",,"Selamat Ulang Tahun saudaraku, berkbah melimpah mengikuti.
Semoga kedepannya pelayanan lebih baik dan dekat dekat masyarakat. Aamiin.",1700795636
Cz_vzwDvOj_,18002287826042451,2023-11-24 11:07:02 WIB,rendy_crz27,"['nomor', 'antri', 'mohon', 'bantu']",,"@pdamsuryasembada ini ya min T20230007601 mohon dibantu ya min, tks",1700798822
Cz_vzwDvOj_,17992246250380422,2023-11-24 13:30:44 WIB,almirareryndha,"['aju', 'baru', 'pasang', 'meter', 'rumah', 'ibuk', 'rusak', 'ganti', 'ada', 'tetangga', 'aju', 'baru', 'langsung', 'pasang', 'ada', 'orang', 'negeri', 'ada', 'calo', 'nepotisme']",,Pengajuan baru belum terpasang. Meteran dirumah ibuk saya rusak belum diganti. Eh ada tetangga pengajuan baru langsung terpasang krna ada orang dalam. 😂😂😂 Lucunya negeri ini masih ada calo nepotisme dimana mana,1700807444
Cz_vzwDvOj_,17992243679204544,2023-11-24 19:38:52 WIB,indah.rhy__,"['pdam', 'surya', 'sembada', 'moga', 'usaha', 'sungguh', 'bersih', 'sehat', 'masyarakat', 'gerak', 'cepat', 'layan', 'kadih', 'solusi', 'masyarakat', 'butuh']",,"Selamat hari jadi PDAM suryasembada, semoga menjadi perusahaan air yg beber2 bersih dan sehat utk masyarakat, dan slalu gercap utk pelayanan dan slalu  siap kadih solusi utk msuarakat yg membutuhkan ,",1700829532
Cz_vzwDvOj_,17988706193447446,2023-11-24 20:31:09 WIB,rizqiamrii,[],,@pdamsuryasembada sama2 min 🙌,1700832669
Cz_vzwDvOj_,18098944417365363,2023-11-25 09:37:39 WIB,nikengyna_,"['habis', 'ulang', 'raya', 'mati', 'tidak_akir', 'pekan', 'kerja', 'kritik', 'telepon', 'telat', 'bayar', 'denda', 'cepat', 'raya', 'mungkin', 'mati', 'tapak', 'siring']",,"Abis ulang tahun ya? . Perayaan mulu. Tapi air tetap ngga keluar.  Ngga pas weekend,apalagi weekdays.  Ntr kl mengkritik di tlp. Telat bayar dendanya cepat. Gara2 kemarin Perayaan mungkin air di tempat saya pagi ini ngga keluar. Daerah Tapak Siring. 😢😢😢.",1700879859
Cz7bOq5vIMJ,18000657266213257,2023-11-22 08:50:57 WIB,hadi.soev,"['umbul', 'nyala', 'warga', 'kampung', 'rumah', 'elit', 'harga', 'umbul', 'pdam', 'karangpilang', 'kotor', 'kuning', 'cacing']",,Air dr Umbulan mbok yo di alirkan ke warga kampung jgn hanya perumahan elite....tarip sama gpp.asal  sama2 meraskan air Umbulan ....dari  IPAM karpil  airmya keruh kuning cacinge akeh,1700617857
Cz7bOq5vIMJ,17922866741804472,2023-11-22 08:55:52 WIB,rnwlndari,"['koordinasi', 'rt', 'malas']",,@pdamsuryasembada harus koordinasi sama RT nya jadi males hrs riwa riwi,1700618152
Cz7bOq5vIMJ,18268107484165135,2023-11-22 09:08:23 WIB,deny.susanto88,"['lulus', 'baik', 'bisa', 'bikin', 'pdam', 'lancar', 'tidak_keruh', 'gilir', 'bayar', 'tagih', 'telat', 'denda', 'ampun', 'layan', 'kualitas', 'tidak_perhati', 'lapor', 'buta', 'sampai', 'tidak_ada', 'tugas', 'datang', 'rungkut', 'kedung', 'baruk']",,"Lulusan terbaik tapi belum bisa bikin pdam airnya lancar dan gak keruh ya percuma pak. Giliran bayar tagihan telat aja dendanya minta ampun. Tapi pelayanan dan kualitas gak diperhatikan. Laporan dari pagi buta tapi sampai saat ini masih gak ada petugas datang. RUNGKUT, KEDUNG BARUK PAK",1700618903
Cz7bOq5vIMJ,17998221839256811,2023-11-22 09:17:26 WIB,ddita6447,"['mulyorejo', 'keluar']",,Mulyorejoo blm keluar,1700619446
Cz7bOq5vIMJ,17918232227824535,2023-11-22 09:42:34 WIB,vanessa_wibisono,"['medayu', 'keluar']",,Ya ini medayu jg tdk keluar,1700620954
Cz7bOq5vIMJ,18057602266489795,2023-11-22 09:46:17 WIB,andinidewishandayani,"['rungkut', 'tengah', 'nyala', 'tetea']",,RUNGKUT TENGAH BELUM NGALIR SETETES PUN. TOLONNGGGG,1700621177
Cz7bOq5vIMJ,17902973780885634,2023-11-22 10:33:11 WIB,wendybukancagur28,"['gunung', 'anyar', 'kering', 'nyala']",,Gunung Anyar kueringgggggggg kapan Iki air e nyalaa,1700623991
Cz7bOq5vIMJ,18009322121097040,2023-11-22 11:37:36 WIB,desy4920,"['nyala', 'kecil', 'tandon', 'kering', 'malam', 'kecil']",,@deny.susanto88 sudah nyala mas tapi kecil tandon q kering ini dari semalam saya nyuci dibawah air e kecil bgt ..,1700627856
Cz7bOq5vIMJ,17901715361901242,2023-11-22 11:38:01 WIB,andinidewishandayani,['gratis'],,@pdamsuryasembada apakah gratis?,1700627881
Cz7bOq5vIMJ,18022195966843659,2023-11-22 12:15:39 WIB,deny.susanto88,['informasi'],,@desy4920 terimakasih mbk infonya...,1700630139
Cz7bOq5vIMJ,18054845587497311,2023-11-22 12:16:32 WIB,deny.susanto88,['moga'],,@pdamsuryasembada semoga semakin baik kedepannya,1700630192
Cz7bOq5vIMJ,18058513075483860,2023-11-22 12:29:01 WIB,desy4920,[],,@deny.susanto88 ngge sami2,1700630941
Cz7bOq5vIMJ,17885442437899803,2023-11-22 12:34:49 WIB,dodo_hd12,"['daerah', 'gunung', 'anyar', 'purimas', 'normal']",,@pdamsuryasembada area gunung anyar purimas apa sudah normal?,1700631289
Cz7bOq5vIMJ,18034076779716161,2023-11-22 13:55:04 WIB,andinidewishandayani,"['rungkut', 'pantau', 'nyala']",,@pdamsuryasembada Rungkut terpantau mengalir. terimakasih,1700636104
Cz7bOq5vIMJ,17944653197733899,2023-11-22 14:47:12 WIB,wendybukancagur28,"['sampai', 'nyala', 'nyala', 'tidak_ada', 'jelas', 'kering', 'kerontang']",,@pdamsuryasembada ini sampe kapan min kok ga nyala nyala dan gaonok kejelasan kering kerontang masalae,1700639232
Cz7bOq5vIMJ,17994796430356117,2023-11-22 15:27:52 WIB,nikengyna_,"['payah', 'keluar', 'dikit']",,Akhir2 ini airnya payah. Keluar dikit mulu. 😢,1700641672
Cz7bOq5vIMJ,18003452123508539,2023-11-22 15:43:29 WIB,amirarista,"['informasi', 'pasang', 'baru']",,info pasang baru bagaimana,1700642609
Cz7bOq5vIMJ,18079223986410784,2023-11-22 15:59:04 WIB,amirarista,"['daftar', 'daftar', 'baru', 'daerah', 'wonorejo', 'timur', 'indah']",,@pdamsuryasembada belum daftar pak..ini mw daftar baru untuk wilayah wonorejo timur indah bagaimana caranya pak,1700643544
Cz7bOq5vIMJ,18039589867588564,2023-11-22 17:09:38 WIB,fuku_collection,"['puncak', 'sambisari', 'ada', 'perbaik', 'mati']",,Apakah di daerah puncak sambisari ada perbaikan? Air tidak keluar,1700647778
Cz7bOq5vIMJ,18011420809883751,2023-11-22 17:10:00 WIB,rnwlndari,"['bisa', 'nyala']",,@pdamsuryasembada kapan ini bisa ngalir nya,1700647800
Cz7bOq5vIMJ,18041689744566858,2023-11-22 18:08:58 WIB,agamjuliardi,"['jambang', 'mati', 'malam', 'telat', 'bayar', 'denda', 'mahal']",,"Ini kenapa daerah jambangan airnya mati dari semalam, kalo telat bayar denda mahal",1700651338
Cz7bOq5vIMJ,18017392258924376,2023-11-22 18:41:30 WIB,alvira_azza,"['manukan', 'mati', 'tidak_mandi', 'mandi']",,Manukan gaes matek gaes piye iki gak ados ados aku😂,1700653290
Cz7bOq5vIMJ,18204609790263023,2023-11-22 20:01:54 WIB,dinnypurwoningrum,"['daerah', 'kalijudan', 'hitam']",,Wilayah kalijudan airnya hitam sekaleeeee,1700658114
Cz7bOq5vIMJ,17986347128312165,2023-11-22 20:27:37 WIB,alvira_azza,"['nyala', 'kopi', 'susu']",,@pdamsuryasembada sudah mengalir tapi airnya seperti kopi susu😂,1700659657
Cz7bOq5vIMJ,18002283920270904,2023-11-22 20:31:05 WIB,dinnypurwoningrum,['dm'],,@pdamsuryasembada sudah saya dm Min,1700659865
Cz7bOq5vIMJ,18042646816568667,2023-11-22 21:00:10 WIB,kopiduagelass,"['cum-laude', 'kotor', 'kerja']",,kumlot tapi banyu isek buthek yo gawe opo pak,1700661610
Cz7bOq5vIMJ,17893217720930981,2023-11-22 21:42:07 WIB,nikengyna_,"['daerah', 'tapak', 'siring', 'kecil']",,@pdamsuryasembada wil. Tapak Siring. Ini mengecil skg.,1700664127
Cz7bOq5vIMJ,18055774768494954,2023-11-22 08:15:02 WIB,garin06,"['medokan', 'nyala']",,Medokan blm nyala min,1700615702
Cz7bOq5vIMJ,17851173309085634,2023-11-22 08:26:42 WIB,rnwlndari,"['gunung', 'anyar', 'nyala']",,@garin06 Gunung Anyar air nya juga belum nyala😩🤦,1700616402
Cz7bOq5vIMJ,17991715790213325,2023-11-22 08:27:01 WIB,elvadillah,"['lama', 'gunung', 'anyar', 'kering', 'mohon', 'lulus', 'baik']",,air nya kemana ini ... kok lama sekali . gunung anyar kering . dimohon segera ... para lulusan terbaik .,1700616421
Cz7bOq5vIMJ,18074557567426148,2023-11-22 08:29:28 WIB,septhiana,['rungkut'],,@rnwlndari rungkut juga 😩😭,1700616568
Cz7bOq5vIMJ,18046727086532042,2023-11-22 08:31:33 WIB,onoaerek,"['ada', 'baru', 'gunung', 'anyar', 'mati', 'sekan']",,Durung ono update anyatan iki min gunung anyar g metu blass sekan,1700616693
Cz7bOq5vIMJ,17987751551293676,2023-11-22 08:33:46 WIB,nggonzaleselloco,"['wonorejo', 'timur', 'gorong-gorong', 'keluar']",,Wonorejo timur sek gorong metu... 😮,1700616826
C0RSpHxvz3P,17962347635668377,2023-11-30 19:57:31 WIB,arianik_siva,"['gerak', 'cepat', 'telepon', 'adu', 'sampai', 'rumah', 'royal', 'gunung', 'anyar', 'tidak_lancar', 'sampai', 'tandon', 'habis']",,"Bergerak cepat bagaimana... Saya sudah tlp pengaduan, sampai sekarang air di perumahan royal Paka gunung anyar tidak lancar air, sampai tandon habis",1701349051
