comment_id,komentar,cluster
17923949637115845,Kok mati air kebraon?,424
17869152036446633,Kebraon mati gaonok info2 blas rekkkkk,93
17845032774567485,"Knp ga ad info tiba2 air pdam mati di kebraon,segera benerin bsk pagi waktunya anka sklh da krj",19
18028311857526862,Kebraon masih mati min,424
17864297721470182,"Kenbraon air mati dadakan, kek mana ini bjir, plis nyala kapaaan",43
17856133395534870,"sumberan mati,, info gak onok.. terus fungsine wong² ngefollow akunmu gae opo..?? mending gawe'en akun judol ae akunmu lek gak iso melaksanakan tugas semestinya 🔥🔥🔥🔥🔥...",555
17904869079255621,"Minnn, air Kebraon mati gak ada info? YOK OPO se????? 😢🥲😤😤",97
17865930612464787,@pdamsuryasembadasby Kebraon air mati min Yok OPo? 😭😭😭😭😭😭😭😭😭😭😭😭,433
18082112050785264,KEBRAON GAONOK INFO REKK KULINO,96
18083671342751501,Malam ini air di KEBRAON mati TANPA ADA PEMBERITAHUAN GANGGUAN.,819
18001087172819062,"kabraon mati ayoo aku kate umbah"" tell",424
17907637914248340,"ayo kebraon""",434
18151894993403646,"MATI AIR MBOK YA BIKIN PENGUMUMAN OJOK NGIKLAN AE MIN, MBAYAR BANYU TAMBAH LARANG, MATI PET GAKNOK WORO2 👎",802
17920295859172336,"Sama kak, dari hari minggu di rumah pakal sudah ga nyala",300
18529187152013139,"Air wilayah Kebraon dari semalam mati, gimana ini @pdamsuryasembada",414
17863321425413737,"@ranie.albani  Iya, skrg retribusinya aja  udah 11rb di luar pemakaian air. Tapi pelayanan zonk. Kebraon sering bgt kena air mati tanpa info.",20
18052034066280097,KEBRAON🔥🔥🔥🔥,430
17895477783182224,"Min, udah shubuh ini. Mau wudhu, masak, mandi gmn? Ini kenapa gangguannya dan sampe jam brp Min?",816
18410499685112992,"Min mbok yo ngomong2 isuk mau wayahe saur, masak ados banyu kok g ngalir iki pie..gek ndak fulli bak mandi misan😭😭",176
18057691265411274,kebraon sampai jam segini belum nyala 🔥🔥🔥🔥,40
18098279053660302,Heran tingg di kota air sering mati. Tagihan e larang banyune matian 😂,331
17909722044090725,Miinnn kebraon min belum nyala 😢,41
18045372947671603,Air di kebraon mati tanpa pemberitahuan. Dari malem sampai subuh waktunya orang beraktivitas masih mati. Sangat ga profesional.,822
18084219071301381,"BANYUNE BANYUNE, KATE BUDAL KERJO TOLONG. GWENDENG MESTI ISUK² WAYAHE WONG KERJO 🔥",151
18097424332710951,Luar biasa. Air gangguan ga ada pemberitahuan sebelumnya sama sekali dan matinya sampe jam 5. Sing ate budhal kerjo awakmu thok ta? Manajemen sangat buruk😂😂 PDAM M nya GABISA DIMINUM😂😂😂,946
17852605461552659,"kebraon due masalah opo min sampek yahngene sek mati, kora'anku akeh iki🗿",418
17934918749990337,Pondok Maritim tiba tiba mati! Lah mbok kiro omahku onok sumber banyu ta. Kebelet ngeseng iki bos 😂,943
18043592027398203,pak Kebraon dari kemaren malem Ampe sekarang blm nyala dan gak ada pemberitahuan sama sekali maksude opo iki,799
17981167217874744,"Pak, kebraon mati pak, ga isok wudhu pak",428
18165051682327598,"Minnnn... Kebraon airnya mati dari semalem jam 20.00 an sampek sekarang belom keluar min, Kate budal sekolah, kerjo iki mi",809
17892249585199869,PAKKKKKK BUTUH AIR PAK WARHA KEBRAONNNNNNNNNNN,745
18147384718411096,Smpe kapan ini air di kebraon mati.. udah dri smlm gak ada kabar .. tiba2 mati 😢😢😢,415
18063831677369216,Pondok maritim air mati total gimana ini?? Ga ada pemberitahuan sama sekali. Bener2 menyebalkan banget!! Kasian anak saya sakit perut ga ada air krn ga ada info bakalan kalian matiin aliran air. Keterlaluan!!!,326
18368975269155904,"Semaleman dan sampai saat ini air mati di daerah kebraon.gmna ini min. Gak ada pemberitahuan juga, sampai jam berapa ini matinya?????",87
17909416899232518,"Makanya belakangan ini air kuecil bgt keluarnya daerah dukuh kawal, gak selancar dulu😢",253
17886809814241820,Biasanya tagihan air saya /bulan hanya 28-30rb tapi sekarang kok bengkak jadi 80rban,727
17943356214059003,tolong segera di selesaikan secepatnya karna warga butuh airr cepaatt 🙏🙏,746
17897843214163657,Medayu belum airnya gak keluar ya?,721
17935867503094584,Min pakal kapan air nyala? Udah dr minggu,301
17853045615508583,JVC utjgj nng  cb bv. Vv vbvv,591
17980973852865689,Untuk daerah sidorame apanjuga terdampak? Soalnya sanyo saya jadi kecil keluarnya padahal g pernah2 nya keluarnya kecil @pdamsuryasembada tolong dong tanggapannya,812
18099572200572126,@pdamsuryasembada saya sudah DM tidak ada tanggapan sama sekali,606
18533698888014693,Staff anda atas nama ERNAWATI suruh bayar UTANG PINJOL nya sekarang.,786
18321913192209644,Daerah rungkut kenapa kok jg g nyala airnya,353
18071307389192745,@pdamsuryasembada medayu utara,718
18163351120377922,@pdamsuryasembada medayu utara gg 17 raya no. 26 rungkut sby,865
17935401830966211,Kebraon Kebraon masih mati. Gmn kabar . Katanya pagi sudah kelar. Susah ngk ada info gangguan. Sampai siang. Air tak kunjung keluar. Gmn nihhhhh,17
18079151795012098,Klampis  ngasem gang masjid airnya keluar kecil apakah ada perbaikan di sekitarnya min?,951
18058695359176984,air pdam pam mati sejak pagi di lidah kulon @suarasurabayamedia,790
18025170848746362,@pdamsuryasembada sore baru keluar air. Tapi kecil banget beberapa tetangga juga mengeluhkan seperti itu,251
17963971403825740,"Malam admin, daerah Mleto (Surabaya Timur, Sukolilo) dari bulan September kemarin sering banget setiap habis shubuh sampe jam 9/10siang mati tidak keluar air sama sekali, 
Air lancar saat siang dan sore saja, jam 5 sampe jam 8 malam mati lagi
Biasanya mati air jam 6an pagi aja, ngga sampe jam 9

Repot banget pas pagi mau berangkat kerja🥲",368
18020415476774170,"Sabar min, 🔥suroboyo lg panas2e. 😂. Panggah semangat yo min 🙌🙌",456
18124150681496245,"@kharistiano28 🥵🥵 puanas pwoll, es teh jumbo mbak nar enak iki 🤤🤤",465
18059482781452584,@damaxrif konten belum kelar udh minta mbak nar,599
18099037144638151,Kira² sampai jam brp ya Pak PDAM?,707
17859789150508427,"Pancet ae, blox cluvert😮",135
17942932973933723,Gangguan lagi teruskan aja 😂,588
18041137391691967,nyrimpeti wong urep,211
17910208758091059,"kebraon sempet ga ada air ngalir, mau mandi aja harus nyalain sanyo, biasanya tanpa sanyo airnya deres😂",481
17852216838511483,"Ini daerah lidah kulon udah 3 hari g ada air, jg g ada informasi perbaikan.",57
18542426602021171,"Lain kali, jangan èstimasi +/- 5 jam. Mending estimasi nya +/- 50 jam.",516
18073548701276946,"smngaattt pak, smga cpt selesai ya . smntara sya hemat air dlu. hrsnya sya punya tandon sih",875
18532154566006871,@aharnoldi benerin sndri bang 😂,584
18103218913717462,"Selamat Hari Batik Nasional 🙌
Mari jaga kelestarian batik untuk anak cucu kita.",975
18265172356304631,Ini daerah Benowo tidak mengalir ini,635
18049704197640001,@pdamsuryasembada hari ini 1 oktober pukul 22.00 mati lagi min @pdamsuryasembada,350
18079311487991607,"Kisah Para Rasul 16:31 (TB)  Jawab mereka: ""Percayalah kepada Tuhan Yesus Kristus dan engkau akan selamat, engkau dan seisi rumahmu.""",116
17899097757297490,"Min, call centernya susah banget dihubungin. Sudah nunggu lama banget, akhirnya tersambung tapi suara saya tidak kedengaran akhirnya ditutup",12
18081750262777864,Pengaduan via Whatsapp lama juga ga dibales2,292
18010213949795385,"WES NGERTI NGENE, BANYU MATI GAONOK PEMBERITAHUAN BLAASS DAERAH KEBRAON",88
18071058569467931,boleh minta botol nya gak min,697
18099662344650435,yakin min?? udah turun lapangan blm?,600
17899447785290379,LEK SAMBATAN BANYU MORO² MATI TAPI GAOLEH INFO OPO² SAMBAT NANDI MIN???,674
18071648249178283,"Izin mengadu di sini, saya dikenakan biaya 10 juta pada pemasangan. Tidak tahu lapor kemana.",783
17857990806518422,@pdamsuryasembada cek DM min,496
17858945469509717,"Benowo airnya mati lagi, miiinnn!!!!!",637
18362712862084403,"Baru ngerasain air mengalir senin malam, rabu malam udah mati lagi. Benowo, miiiinnnnn!!!!!",52
17909619852229726,"@pdamsuryasembada sudah ngalir, min. Makasih",202
17986437602728524,Mota mati ae banyu ne min min benowo iki,635
17922215574155600,Sek gorong mari ta min😢,680
17919663372162844,Hr muhammad apa ada pipa bocor ya?,467
18076931612038098,Gak onok banyu blasss😢,602
18083244548506268,"Iso kena penyakit kulit mergo g adus , g umbah2, g sak barang e sing gae banyu min . 3 dino daerah lidah kulon banyune g milii",794
17878955889407396,"Kalau pengaduan ke pdam lewat mana lagi ya yang cepat... ke call center sibuk terus... ke cis pdam sby masih di proses... sedang meteran berputar trs pdhl kran mati. Call center nya cs nya apa cm 1 ya bpk"" pdam... mesti kemana lg pengaduannya sedang",967
17850851388559306,"@pdamsuryasembada Terimakasih atas respon nya, kemarin sdh ada petugas PDAM yg sudah dtg kerumah",948
18047706278649704,@pdamsuryasembada sudah kak pukul 03.30 nyala,202
18328305892237525,"@pdamsuryasembada air mati sampai tgl 15 ya min berarti,,,, wow",373
18070370933239360,"@pdamsuryasembada baik terimakasih atas responnya, mohon segera direlokasi supaya ada keluar mespikun sedikit²",244
18088364512861903,"Sudah pernah pengaduan lewat CIS,petugasnya datang pas airnya keluar jadi ya tidak ada tindakan😂 @pdamsuryasembada",899
17867238798397753,Kok sering wilayah kebraon air tidak mengalir.. Harusnya lsg dapat kompensasi kirim truk tangki,908
17914518972210353,Kok mendadak informasinya? Mengapa tidak disampaikan sebelumnya?,63
18061833275448990,@pdamsuryasembada kenapa sering sekali di wilayah kebraon air tidak ngalir... Dan kompensasi truk tangi langsung dikirim lah,909
18052882163319064,@ericahyadi_ pak ery mohon diperhatikan kinerja pdam khusus nya wilayah kebraon sering tidak mengalir,911
17996318075842536,Daerah karah dari jam 1 malam smpk skrng nggak hidup2 airnya. Gimana pak? Pegel pak nimbo2 trs gak morop2 cek suwine🥴,392
17983871585872255,"di daerah Pakal Beji PDAM juga air padam, dampaknya luas yaa",315
18409309900136750,Pakal beji air mati,677
18134445007417147,Pas jam jam penting butuh bny air kok karah mati???,344
17976978194933392,Sampai kapan airny di karah bisa nyala???,198
18156398446399076,"Kemlaten kok mati lagi airnya? Beberapa hari lalu mati, sekarang mati lagi.",638
18054212633303877,"katanya pengerjaan estimasi 2 jam, ini subuh air malah mati daerah kemlaten",412
18079750082030193,"Karah kok mati lagiii 
Pagi2 bkin repot ae",345
18145038694425171,karah kok air nya mati lagi ya min,340
18017551235790260,"Benowo airnya mati, min.",635
18080186954040824,"jambangan baru selatan dan sekitarnya, pdam tidak mengalir",32
17960619549002464,min... mati air lagi loh. bener kan sebulan sekali mati air..,580
18321290491209587,Ya kalau tau begitu pengerjaan perbaikan yang efektif dan efisien. Kasih pemberitahuan yg jelas supaya siap siap. Air itu sangat dibutuhkan pemberhentian tiba2 sangat mengganggu aktivitas.,288
18526818784060268,"Apakah ada yg sama, sejak bbrp hari/mungkin sekitar 2mingguan, aroma air pdam spt amis ya,,, beneran bau nya nyengat banget 😮😮",556
18077457740037983,MIN TAMBAK MEDOKAN AYU AIRNYA BUTEK NEMEN YA ALLAHHH,248
17889862326358505,"tolong dong aliran air daerah jambangan baru selatan dan sekitarnya mengecil tiap pagi jam 5 - 10, aliran tidak sampai dapur, sudah 16 hari tidak ada progress",2
18086590405907590,Gangguan listrik lapor Ng ndi min?,493
17935513356086190,"Jika terlewat tidak cetak struk pembayaran saat itu. Dan mau cetak struk sekarang, masuk menu mana ? Karena tidak ada menu riwayat transaksi.",282
18367655890159140,"Hari ini minggu tgl 26 oktober 2025,air pdam tdk mengalir di wilayah kelurahan manyar sabrangan kec mulyorejo",915
18170311534367064,Selamat malam di jln sp2 jlr 3 ada pipa bocor,468
18114324598556738,"PDAM..PDAM...tolong dong jgn bikin tambah hidupku susah...masak hrs begadang tiap hari..bayar lharus lancar ,air tidak pernah lancar..kenapa PDAM slalu bikin orang hidup orang susah😢😢😢😢😢😢😢",916
18080716520013483,"PDAM memang hebat, kl ada keterlambatan membayar cepat2 memutus aliran air ke pelanggan. Tapi kalau bikin pelanggan bingung dg air tdk mengalir tanpa ada pemberitahuan paling nomor satu.saya warga TAMAN TELAGA BODAS KARANGREJO, GAJAHMUNGKUR SEMARANG.",980
18410867584140778,"Yaa ini diwilayah kami dilendang Beso dari kemaren smpe hari ini blm nyala, masih mati , tolong dong",29
17897830962180200,Wilayah Lampung bisa pengaduan disini  nga ya,293
17961187554004175,pdam prigen pasuruan jatim tolong dibenahi air nya,969
